booking_id,customer_id,booking_date,departure_date,departure_airport,arrival_airport,booking_amount,currency_code,passenger_count,booking_status,device_id,ip_address,ip_country_code
7596,1522,2026-05-28 22:29:44,2026-09-06,ORD,TIA,1290.59,GBP,2,Confirmed,DEV-001522,70.118.166.23,ES
7597,303,2025-03-23 04:45:55,2025-03-24,LAX,MXP,1140.56,GBP,3,Confirmed,DEV-000303,29.162.205.17,IT
7598,1286,2026-01-06 08:46:56,2026-01-07,LOS,LGW,2948.15,GBP,4,Pending Review,DEV-FRAUD-031,184.239.50.8,AL
7599,1573,2025-02-04 13:12:27,2025-03-24,AUH,AMS,259.23,GBP,1,Completed,DEV-001573,174.110.15.149,NG
7600,974,2026-05-07 11:36:27,2026-06-03,OTP,TIA,2323.18,GBP,3,Pending Review,DEV-000974,175.168.15.250,ES
7601,1542,2025-12-07 07:04:10,2026-04-10,ORD,SKG,1093.01,GBP,3,Confirmed,DEV-001542,11.131.133.95,FR
7602,1244,2026-01-12 06:00:43,2026-04-26,TIA,ORD,1961.11,GBP,1,Confirmed,DEV-SHARED-043,126.136.172.220,NL
7603,496,2025-12-17 04:18:19,2026-01-31,FCO,SKG,1941.64,GBP,2,Completed,DEV-000496,71.89.85.151,NL
7604,380,2026-03-08 01:45:25,2026-05-28,AUH,BER,434.38,GBP,4,Confirmed,DEV-000380,190.21.162.179,NL
7605,1331,2025-11-12 18:54:15,2025-12-21,AGP,MXP,451.61,GBP,3,Cancelled,DEV-001331,165.81.107.18,ES
7606,871,2025-07-17 21:33:39,2025-12-07,CDG,MUC,544.76,GBP,4,Completed,DEV-000871,196.108.97.13,ES
7607,1562,2025-01-28 22:25:21,2025-02-18,MAD,FCO,1316.04,GBP,4,Cancelled,DEV-001562,159.61.90.114,GR
7608,444,2026-05-23 00:39:25,2026-10-05,AUH,BCN,316.98,GBP,2,Confirmed,DEV-000444,126.66.1.228,IT
7609,1312,2026-05-05 07:08:03,2026-07-09,AUH,MAD,938.77,GBP,4,Confirmed,DEV-SHARED-001,122.171.50.18,AE
7610,1681,2026-07-20 13:01:39,2026-12-01,ORY,LOS,446.86,GBP,1,Completed,DEV-001681,117.217.124.100,US
7611,416,2025-01-16 12:11:24,2025-04-30,CDG,TIA,598.43,GBP,2,Cancelled,DEV-000416,111.208.142.223,NL
7612,985,2026-04-14 23:36:05,2026-06-28,LAX,ORY,255.80,GBP,3,Completed,DEV-SHARED-113,122.1.47.81,GR
7613,299,2026-05-21 05:04:49,2026-06-28,MAD,BER,1242.77,GBP,2,Confirmed,DEV-000299,51.175.157.47,AE
7614,234,2026-02-01 11:37:08,2026-02-01,LOS,JFK,2292.40,GBP,2,Confirmed,DEV-FRAUD-026,32.77.123.181,FR
7615,870,2026-02-05 10:41:44,2026-02-10,NCE,BER,219.81,GBP,2,Confirmed,DEV-SHARED-024,125.173.247.155,AE
7616,1859,2025-10-20 10:32:34,2025-10-22,OTP,AUH,895.43,GBP,4,Completed,DEV-001859,70.24.173.26,US
7617,453,2026-02-04 22:41:12,2026-04-04,MXP,NCE,250.02,GBP,2,Confirmed,DEV-SHARED-099,145.175.31.244,DE
7618,769,2026-02-13 05:06:54,2026-05-30,TIA,HER,227.57,GBP,4,Confirmed,DEV-SHARED-066,80.141.226.140,GB
7619,570,2025-04-26 21:05:22,2025-07-15,TIA,AMS,1471.32,GBP,3,Completed,DEV-000570,166.252.206.241,NL
7620,1818,2026-06-16 07:58:15,2026-07-12,FCO,MAD,1263.06,GBP,3,Confirmed,DEV-SHARED-025,57.30.91.199,DE
7621,1176,2025-09-21 16:28:52,2025-12-02,AMS,LOS,1210.24,GBP,3,Completed,DEV-001176,105.244.18.50,NL
7622,1266,2026-05-26 17:08:54,2026-09-26,TIA,LAX,722.87,GBP,3,Cancelled,DEV-SHARED-105,92.254.117.43,RO
7623,715,2026-01-22 18:55:06,2026-04-09,CDG,SKG,721.06,GBP,1,Completed,DEV-000715,166.110.122.145,RO
7624,391,2025-06-08 07:17:11,2025-10-08,TIA,AMS,750.89,GBP,4,Confirmed,DEV-000391,79.57.41.160,IT
7625,76,2025-03-16 09:45:29,2025-04-13,CDG,TIA,164.08,GBP,3,Confirmed,DEV-SHARED-089,82.167.149.178,NG
7626,1839,2026-07-13 08:32:18,2026-11-13,ORY,AMS,1359.10,GBP,2,Completed,DEV-SHARED-106,69.216.157.113,GR
7627,1693,2026-01-02 13:07:29,2026-03-24,FRA,OTP,1737.29,GBP,2,Confirmed,DEV-001693,147.216.241.127,ES
7628,293,2026-07-01 08:59:44,2026-10-03,ORY,HER,103.67,GBP,2,Completed,DEV-000293,189.214.8.176,US
7629,243,2026-04-25 07:04:55,2026-04-27,LAX,LOS,1314.12,GBP,2,Pending Review,DEV-FRAUD-031,93.57.77.239,IT
7630,951,2026-07-12 19:44:35,2026-07-14,LOS,LAX,2541.70,GBP,3,Completed,DEV-000951,163.119.215.165,FR
7631,242,2026-03-26 17:58:23,2026-03-28,TIA,AMS,369.79,GBP,3,Confirmed,DEV-000242,75.127.215.112,NL
7632,1302,2026-02-28 13:00:50,2026-04-23,CDG,JFK,1484.69,GBP,1,Pending Review,DEV-001302,122.182.192.128,AL
7633,502,2026-01-16 01:15:38,2026-04-03,ORD,TIA,1077.33,GBP,3,Completed,DEV-000502,69.175.137.119,RO
7634,668,2025-03-22 07:05:00,2025-03-26,VCE,LAX,1948.14,GBP,4,Pending Review,DEV-FRAUD-013,127.99.242.123,AL
7635,1119,2025-09-17 11:48:01,2026-02-26,AGP,LOS,292.22,GBP,1,Cancelled,DEV-001119,40.64.224.130,AE
7636,648,2026-07-09 16:47:39,2026-10-30,AMS,JFK,664.60,GBP,1,Confirmed,DEV-SHARED-117,91.99.222.161,GB
7637,315,2026-05-20 02:18:02,2026-06-13,CDG,AMS,500.68,GBP,4,Confirmed,DEV-SHARED-070,170.22.235.141,ES
7638,1974,2026-07-10 13:28:06,2026-10-15,AUH,CDG,1152.07,GBP,3,Confirmed,DEV-001974,19.229.117.211,RO
7639,607,2025-09-25 17:55:24,2025-10-11,CDG,ATH,1400.40,GBP,2,Completed,DEV-000607,208.111.121.67,DE
7640,385,2026-01-04 14:20:27,2026-05-10,FCO,TIA,561.71,GBP,1,Confirmed,DEV-000385,111.135.159.248,FR
7641,1636,2026-02-15 12:00:37,2026-06-18,TIA,BER,426.36,GBP,2,Completed,DEV-001636,87.196.239.3,AL
7642,495,2026-01-05 21:01:41,2026-06-12,AUH,OTP,2100.37,GBP,3,Completed,DEV-000495,13.209.207.53,RO
7643,1210,2026-03-27 07:18:28,2026-05-08,FCO,NCE,2207.65,GBP,4,Confirmed,DEV-001210,132.232.88.161,AL
7644,372,2025-11-30 18:32:17,2026-05-12,LAX,AUH,740.31,GBP,1,Cancelled,DEV-000372,98.123.103.51,RO
7645,1632,2025-07-26 14:05:36,2025-09-23,AMS,DXB,1218.40,GBP,4,Confirmed,DEV-001632,105.89.184.201,US
7646,407,2026-06-27 10:55:34,2026-12-19,ATH,AUH,222.68,GBP,4,Completed,DEV-000407,55.90.171.39,GR
7647,149,2026-04-14 03:15:45,2026-06-15,ORY,LOS,1913.33,GBP,2,Confirmed,DEV-000149,90.17.47.207,GR
7648,1482,2025-01-05 15:09:26,2025-04-29,AUH,ATH,792.27,GBP,1,Confirmed,DEV-001482,183.34.159.244,IT
7649,1273,2025-07-18 05:39:21,2025-08-21,TIA,HER,710.57,GBP,1,Completed,DEV-001273,148.54.216.33,AL
7650,1025,2026-06-27 14:46:53,2026-11-10,OTP,AMS,1486.53,GBP,1,Cancelled,DEV-001025,178.12.214.20,US
7651,1755,2025-08-13 18:30:02,2025-10-23,HER,FCO,150.01,GBP,1,Cancelled,DEV-001755,222.207.173.50,GB
7652,1825,2026-04-27 09:22:08,2026-08-24,DXB,VCE,785.60,GBP,2,Confirmed,DEV-001825,28.67.182.74,DE
7653,352,2025-12-24 21:35:40,2026-02-17,BCN,AUH,1171.38,GBP,4,Completed,DEV-SHARED-015,141.146.203.98,GR
7654,957,2026-02-19 22:56:01,2026-02-21,OTP,LOS,2160.55,GBP,1,Pending Review,DEV-FRAUD-012,132.170.145.196,NL
7655,657,2025-06-10 23:33:21,2025-09-27,MUC,HER,960.04,GBP,4,Confirmed,DEV-000657,51.52.211.239,DE
7656,1420,2026-06-23 02:55:13,2026-12-15,FRA,DXB,1374.20,GBP,2,Confirmed,DEV-001420,95.17.155.73,US
7657,411,2026-01-12 10:16:11,2026-02-17,ATH,FCO,275.78,GBP,1,Cancelled,DEV-000411,91.208.191.24,ES
7658,1437,2025-01-25 10:18:29,2025-06-09,AMS,LOS,739.51,GBP,3,Confirmed,DEV-001437,196.204.57.121,US
7659,188,2025-01-04 23:24:38,2025-02-27,FRA,ATH,860.42,GBP,3,Confirmed,DEV-000188,22.219.159.23,AE
7660,1505,2026-02-07 21:26:09,2026-02-11,BER,MXP,1329.98,GBP,4,Confirmed,DEV-001505,155.80.177.68,NG
7661,986,2026-07-17 04:58:41,2026-09-07,LOS,TIA,1655.44,GBP,2,Confirmed,DEV-SHARED-061,53.56.99.130,AE
7662,302,2026-05-19 05:40:09,2026-09-13,MXP,TIA,648.43,GBP,1,Pending Review,DEV-000302,170.214.164.192,GB
7663,1176,2025-06-03 12:19:06,2025-11-24,LOS,AMS,2099.48,GBP,2,Confirmed,DEV-001176,123.222.189.148,US
7664,819,2025-08-15 11:50:45,2025-10-26,AUH,VCE,867.12,GBP,4,Confirmed,DEV-000819,49.67.211.38,US
7665,882,2025-04-29 03:29:13,2025-06-15,AMS,LHR,2230.08,GBP,2,Completed,DEV-SHARED-049,215.137.153.123,NG
7666,1459,2025-04-24 18:09:29,2025-07-04,JFK,OTP,1104.68,GBP,3,Completed,DEV-001459,32.89.67.60,GB
7667,234,2025-07-07 20:03:10,2025-08-24,LGW,AGP,986.48,GBP,3,Confirmed,DEV-000234,58.136.1.138,DE
7668,350,2026-06-17 03:52:21,2026-08-11,BER,VCE,1139.42,GBP,1,Confirmed,DEV-000350,100.157.78.135,NL
7669,1608,2025-10-20 23:58:58,2026-03-10,CDG,OTP,780.64,GBP,1,Completed,DEV-001608,96.178.106.71,GR
7670,270,2025-10-31 12:40:10,2026-02-26,ATH,MUC,447.66,GBP,2,Confirmed,DEV-000270,92.247.155.233,IT
7671,1689,2025-09-20 08:44:56,2025-12-18,LOS,TIA,717.79,GBP,3,Confirmed,DEV-001689,217.89.207.8,IT
7672,1729,2026-05-25 09:12:18,2026-05-26,TIA,BER,1027.34,GBP,4,Completed,DEV-001729,81.47.83.228,NL
7673,1835,2026-03-30 10:18:18,2026-03-30,SKG,LOS,284.67,GBP,3,Completed,DEV-SHARED-045,204.64.184.4,GR
7674,588,2026-03-19 05:55:41,2026-07-13,MXP,OTP,271.68,GBP,4,Pending Review,DEV-SHARED-042,210.114.246.204,GR
7675,1065,2025-05-29 23:06:45,2025-09-16,TIA,LHR,1886.45,GBP,4,Cancelled,DEV-001065,76.12.14.153,NG
7676,291,2026-04-15 16:09:19,2026-04-15,AUH,MAN,2453.55,GBP,4,Confirmed,DEV-FRAUD-014,13.106.113.98,GB
7677,482,2025-04-29 05:50:36,2025-05-21,LGW,JFK,1213.20,GBP,4,Confirmed,DEV-000482,205.222.26.112,GR
7678,1079,2025-02-19 05:14:48,2025-05-19,FRA,MXP,626.52,GBP,4,Completed,DEV-001079,64.6.244.114,FR
7679,883,2025-11-14 06:41:47,2025-12-13,TIA,AUH,1138.60,GBP,4,Completed,DEV-000883,130.244.79.195,GB
7680,1157,2025-04-27 06:54:51,2025-07-14,FRA,AMS,1507.38,GBP,3,Confirmed,DEV-001157,202.245.238.65,FR
7681,1600,2025-05-15 16:29:26,2025-09-05,SKG,TIA,1337.99,GBP,4,Cancelled,DEV-001600,72.64.24.167,NG
7682,1276,2026-07-08 04:22:38,2026-11-07,MXP,SKG,872.90,GBP,1,Completed,DEV-001276,3.246.231.159,FR
7683,899,2025-04-09 04:30:49,2025-06-20,BCN,AUH,812.88,GBP,2,Cancelled,DEV-000899,195.1.77.91,AL
7684,1565,2026-04-01 23:07:08,2026-04-17,AMS,LOS,1159.23,GBP,1,Cancelled,DEV-001565,131.84.49.209,NG
7685,1387,2026-01-08 08:57:12,2026-01-09,MAD,LGW,447.12,GBP,2,Cancelled,DEV-001387,94.117.3.149,GR
7686,382,2026-06-08 18:12:01,2026-06-27,JFK,NCE,214.92,GBP,3,Confirmed,DEV-000382,214.94.188.205,GB
7687,1296,2026-05-03 16:29:26,2026-07-30,MAD,LOS,796.45,GBP,3,Completed,DEV-001296,193.37.207.98,IT
7688,1810,2026-05-04 11:26:24,2026-05-04,OTP,BCN,2559.19,GBP,4,Confirmed,DEV-FRAUD-030,145.141.113.195,US
7689,1088,2025-06-08 11:36:49,2025-12-03,FRA,OTP,554.22,GBP,3,Completed,DEV-SHARED-068,165.138.117.34,AE
7690,110,2025-03-02 11:26:02,2025-07-25,BER,ATH,762.55,GBP,3,Confirmed,DEV-000110,171.53.3.233,RO
7691,1301,2025-10-18 12:28:03,2025-12-12,AMS,MUC,561.08,GBP,3,Completed,DEV-001301,103.148.155.87,AL
7692,1787,2025-05-10 09:44:17,2025-07-23,AUH,CDG,2121.42,GBP,1,Confirmed,DEV-SHARED-037,97.53.8.238,RO
7693,1033,2025-09-02 08:33:56,2026-01-13,ORD,LOS,1164.98,GBP,4,Completed,DEV-001033,145.23.242.28,NL
7694,1013,2025-08-23 16:39:39,2025-10-16,LGW,ORD,1114.38,GBP,4,Confirmed,DEV-SHARED-015,170.151.252.213,IT
7695,1595,2025-01-17 18:12:30,2025-01-18,LHR,DXB,1091.90,GBP,1,Confirmed,DEV-SHARED-072,131.38.141.73,RO
7696,360,2026-04-07 14:48:54,2026-04-09,LGW,ATH,879.10,GBP,1,Confirmed,DEV-000360,52.172.33.180,NL
7697,337,2026-03-13 17:34:11,2026-05-22,LOS,DXB,1302.84,GBP,1,Confirmed,DEV-SHARED-049,182.221.178.97,IT
7698,1728,2026-01-10 11:23:43,2026-04-04,TIA,AMS,805.76,GBP,3,Confirmed,DEV-001728,145.217.27.163,AL
7699,521,2025-02-03 14:24:04,2025-06-22,TIA,OTP,926.23,GBP,4,Confirmed,DEV-000521,41.23.83.76,DE
7700,35,2025-04-17 01:04:40,2025-07-07,ORD,LOS,865.40,GBP,2,Confirmed,DEV-000035,127.36.244.123,NG
7701,1834,2025-10-03 00:21:37,2026-01-03,OTP,LOS,943.96,GBP,2,Confirmed,DEV-001834,208.24.139.107,AL
7702,1278,2026-05-17 09:58:51,2026-08-19,OTP,JFK,363.26,GBP,1,Completed,DEV-001278,184.145.166.136,FR
7703,1379,2026-06-08 04:31:30,2026-08-16,TIA,DXB,699.17,GBP,1,Completed,DEV-001379,119.230.245.107,FR
7704,305,2026-07-17 17:26:09,2026-12-18,NCE,TIA,522.34,GBP,4,Confirmed,DEV-000305,211.52.153.9,NL
7705,221,2026-01-09 01:28:13,2026-02-16,CDG,AGP,972.95,GBP,3,Cancelled,DEV-000221,37.205.70.117,ES
7706,1506,2026-07-15 18:53:23,2026-08-28,CDG,LGW,2109.96,GBP,4,Confirmed,DEV-001506,90.238.197.32,RO
7707,496,2026-03-08 16:34:10,2026-03-08,OTP,MAN,168.33,GBP,4,Confirmed,DEV-000496,203.31.182.177,AE
7708,45,2026-07-04 08:27:58,2026-07-31,TIA,ORD,2573.33,GBP,3,Confirmed,DEV-000045,140.253.229.73,ES
7709,1485,2025-05-30 01:53:48,2025-10-13,FRA,LHR,1440.57,GBP,3,Cancelled,DEV-001485,158.54.217.145,GR
7710,619,2025-09-23 15:52:48,2026-01-06,MAD,MUC,1411.41,GBP,2,Completed,DEV-000619,53.151.103.36,FR
7711,1347,2026-04-18 07:31:35,2026-04-18,AUH,MXP,308.91,GBP,2,Completed,DEV-001347,83.112.174.170,NG
7712,1290,2025-04-01 19:06:23,2025-09-22,DXB,JFK,1028.26,GBP,1,Confirmed,DEV-001290,61.188.162.232,DE
7713,439,2026-02-12 20:15:41,2026-02-14,MXP,DXB,1532.80,GBP,4,Pending Review,DEV-000439,111.187.46.254,GB
7714,1262,2026-07-06 14:26:07,2026-07-06,LOS,TIA,844.59,GBP,1,Confirmed,DEV-001262,120.118.171.34,ES
7715,1535,2026-06-21 19:01:14,2026-09-22,LGW,MAD,1299.20,GBP,3,Confirmed,DEV-001535,49.248.23.119,GB
7716,518,2026-06-13 16:52:26,2026-10-30,FRA,VCE,1137.24,GBP,2,Confirmed,DEV-000518,35.167.97.37,NL
7717,1923,2025-12-03 07:11:29,2026-05-10,LOS,MXP,1375.29,GBP,3,Completed,DEV-SHARED-021,214.220.113.206,GB
7718,189,2025-02-06 10:30:53,2025-08-03,VCE,OTP,314.13,GBP,1,Confirmed,DEV-000189,181.117.82.222,NL
7719,587,2025-08-01 16:33:27,2025-12-13,LGW,JFK,1564.80,GBP,3,Confirmed,DEV-000587,69.133.186.64,US
7720,462,2025-11-29 23:04:53,2026-05-20,HER,TIA,429.76,GBP,2,Confirmed,DEV-000462,54.74.131.109,GB
7721,515,2025-03-07 12:56:37,2025-07-04,BCN,OTP,121.49,GBP,3,Completed,DEV-000515,128.21.28.58,IT
7722,1737,2026-05-11 12:41:52,2026-05-22,AGP,TIA,2456.52,GBP,3,Completed,DEV-001737,140.157.55.207,GB
7723,1715,2025-12-23 07:17:54,2026-01-04,FCO,BCN,274.68,GBP,3,Confirmed,DEV-001715,80.119.89.42,IT
7724,273,2025-11-10 16:10:01,2026-05-01,TIA,LOS,456.78,GBP,1,Completed,DEV-000273,144.40.121.90,GR
7725,1971,2026-07-09 23:33:08,2026-12-23,OTP,NCE,496.62,GBP,2,Completed,DEV-001971,56.190.182.42,GB
7726,371,2025-05-20 21:30:19,2025-09-09,LOS,MUC,855.17,GBP,2,Completed,DEV-000371,201.176.156.8,NG
7727,1773,2026-07-09 21:25:17,2026-12-17,TIA,DXB,1230.30,GBP,4,Confirmed,DEV-001773,211.123.241.32,US
7728,596,2026-03-04 12:10:26,2026-08-07,LHR,JFK,411.20,GBP,4,Confirmed,DEV-SHARED-008,57.123.210.103,NG
7729,390,2025-07-29 11:36:20,2025-09-17,LAX,LHR,511.30,GBP,1,Confirmed,DEV-000390,54.172.91.21,ES
7730,1994,2026-07-17 11:52:11,2026-09-08,LOS,TIA,1714.57,GBP,1,Confirmed,DEV-001994,137.173.29.24,DE
7731,1180,2026-04-30 13:14:49,2026-07-29,OTP,LOS,1046.24,GBP,2,Confirmed,DEV-001180,199.179.13.184,DE
7732,878,2026-05-29 23:37:28,2026-05-30,AUH,MAD,1169.21,GBP,3,Confirmed,DEV-000878,33.83.241.199,NG
7733,860,2026-07-18 05:38:19,2026-09-25,AMS,FRA,83.03,GBP,3,Confirmed,DEV-000860,63.38.170.40,AL
7734,651,2025-12-23 19:12:17,2026-05-13,NCE,OTP,341.33,GBP,1,Completed,DEV-SHARED-006,219.244.134.135,AL
7735,1821,2025-01-01 03:37:30,2025-01-18,OTP,AMS,459.88,GBP,2,Confirmed,DEV-001821,81.254.223.78,GR
7736,942,2026-02-26 13:10:27,2026-06-09,HER,AGP,203.97,GBP,2,Completed,DEV-000942,25.171.231.83,US
7737,1367,2025-06-01 22:58:14,2025-08-30,LOS,CDG,414.01,GBP,2,Confirmed,DEV-001367,212.235.88.248,ES
7738,1341,2026-01-14 05:51:18,2026-06-28,VCE,LGW,1371.58,GBP,2,Completed,DEV-001341,1.160.119.60,IT
7739,793,2026-05-29 08:48:00,2026-11-19,LAX,HER,747.65,GBP,4,Cancelled,DEV-000793,140.144.144.163,FR
7740,721,2026-04-13 00:59:24,2026-05-09,MAN,AMS,762.25,GBP,3,Confirmed,DEV-000721,153.64.54.31,NL
7741,1572,2026-02-04 12:08:40,2026-05-07,AMS,TIA,1333.22,GBP,2,Completed,DEV-001572,141.104.174.180,AE
7742,1834,2025-11-17 11:33:18,2025-11-19,LOS,DXB,2267.76,GBP,4,Confirmed,DEV-001834,96.157.153.213,GB
7743,1790,2025-08-21 11:12:12,2025-11-17,MAN,TIA,161.04,GBP,3,Confirmed,DEV-SHARED-067,214.133.210.98,AE
7744,616,2026-02-13 11:29:50,2026-04-27,MAN,LAX,698.99,GBP,3,Completed,DEV-000616,1.175.231.242,DE
7745,1485,2026-04-27 12:03:26,2026-08-20,VCE,OTP,1276.01,GBP,3,Completed,DEV-001485,190.229.111.78,NL
7746,479,2026-01-25 20:33:51,2026-01-26,LAX,LHR,2271.03,GBP,2,Cancelled,DEV-000479,1.149.36.60,DE
7747,1514,2025-08-17 18:38:46,2026-01-11,MXP,MAD,1466.94,GBP,4,Confirmed,DEV-SHARED-058,67.94.50.199,NL
7748,900,2026-06-16 01:36:25,2026-12-02,AMS,OTP,282.03,GBP,3,Completed,DEV-SHARED-008,106.175.6.175,NL
7749,1056,2026-07-13 08:54:49,2027-01-01,MAD,HER,1482.43,GBP,2,Completed,DEV-001056,48.5.166.99,NL
7750,808,2026-04-25 09:48:58,2026-09-29,LOS,OTP,447.92,GBP,1,Completed,DEV-000808,184.248.113.92,GR
7751,1487,2026-07-03 08:25:42,2026-12-23,AUH,HER,363.48,GBP,1,Confirmed,DEV-001487,97.252.44.163,IT
7752,1808,2026-02-28 10:59:52,2026-03-06,NCE,MAD,139.39,GBP,3,Confirmed,DEV-001808,210.38.78.19,GB
7753,416,2026-01-20 05:44:32,2026-06-28,ORY,DXB,1602.82,GBP,4,Confirmed,DEV-SHARED-067,36.140.224.76,NL
7754,1905,2026-04-16 21:45:46,2026-09-16,AUH,LOS,949.76,GBP,1,Confirmed,DEV-001905,29.142.87.188,ES
7755,1213,2026-03-06 19:06:53,2026-03-07,OTP,LOS,2575.52,GBP,4,Pending Review,DEV-FRAUD-007,77.118.4.140,ES
7756,1248,2026-05-02 08:36:08,2026-09-12,LAX,AMS,121.63,GBP,3,Completed,DEV-001248,103.132.200.232,GR
7757,240,2025-10-27 08:55:37,2025-10-27,ATH,JFK,188.93,GBP,4,Cancelled,DEV-000240,186.45.164.232,GB
7758,74,2025-05-21 13:31:32,2025-06-22,MXP,LOS,1015.79,GBP,2,Confirmed,DEV-000074,58.56.149.108,GB
7759,488,2025-05-28 22:45:20,2025-10-05,ORD,LOS,744.32,GBP,3,Pending Review,DEV-000488,23.186.128.86,NG
7760,184,2025-05-01 09:02:39,2025-07-26,ORY,BCN,311.95,GBP,1,Completed,DEV-000184,67.65.244.174,DE
7761,1987,2025-09-08 03:46:11,2026-01-08,TIA,LOS,991.47,GBP,1,Confirmed,DEV-001987,98.222.21.201,GB
7762,937,2025-01-19 19:52:27,2025-07-01,HER,ORY,340.09,GBP,4,Completed,DEV-000937,19.163.55.110,US
7763,1252,2026-05-09 09:53:31,2026-09-09,FRA,TIA,211.70,GBP,3,Completed,DEV-001252,71.73.78.252,RO
7764,1526,2025-07-19 14:11:47,2025-09-20,HER,LHR,407.55,GBP,3,Confirmed,DEV-001526,141.96.27.87,NG
7765,1030,2025-05-19 20:10:37,2025-07-14,MAD,JFK,1129.03,GBP,4,Cancelled,DEV-001030,123.187.79.65,FR
7766,789,2025-09-29 09:33:28,2025-09-30,ORY,MAD,1710.68,GBP,2,Confirmed,DEV-FRAUD-027,38.121.120.52,RO
7767,319,2025-09-19 06:45:48,2025-09-30,TIA,CDG,384.69,GBP,2,Completed,DEV-000319,206.79.124.191,DE
7768,1833,2026-01-28 12:46:07,2026-05-22,LAX,LHR,896.95,GBP,2,Confirmed,DEV-001833,20.157.254.45,ES
7769,1500,2025-02-09 06:17:54,2025-02-09,OTP,CDG,148.98,GBP,1,Confirmed,DEV-001500,24.128.196.172,NL
7770,1493,2026-01-29 11:13:10,2026-03-18,VCE,LOS,1393.74,GBP,3,Confirmed,DEV-001493,136.80.24.139,NL
7771,938,2026-07-09 17:00:54,2026-07-19,MAN,FCO,339.99,GBP,2,Confirmed,DEV-SHARED-061,16.199.141.247,FR
7772,391,2026-06-15 04:27:16,2026-09-09,MAN,LAX,612.44,GBP,4,Confirmed,DEV-000391,116.65.112.246,NG
7773,284,2026-03-30 12:42:36,2026-09-05,CDG,VCE,521.25,GBP,1,Confirmed,DEV-000284,70.239.218.75,NG
7774,721,2026-04-21 09:27:07,2026-07-14,TIA,HER,669.09,GBP,2,Completed,DEV-000721,126.163.197.180,NL
7775,44,2026-03-08 08:03:04,2026-05-13,AMS,CDG,1221.04,GBP,1,Completed,DEV-000044,74.246.105.76,GB
7776,258,2026-07-10 20:19:26,2026-11-16,AMS,OTP,1186.57,GBP,3,Completed,DEV-000258,105.0.189.102,NG
7777,86,2026-04-03 00:02:59,2026-06-17,VCE,OTP,593.66,GBP,4,Completed,DEV-SHARED-019,152.252.76.105,ES
7778,280,2026-04-16 07:50:38,2026-06-07,LGW,CDG,942.39,GBP,1,Confirmed,DEV-000280,96.29.65.128,ES
7779,667,2026-01-31 10:52:30,2026-02-08,JFK,AMS,1291.38,GBP,2,Confirmed,DEV-000667,179.43.169.42,GR
7780,1773,2025-02-05 17:54:04,2025-02-06,AMS,TIA,436.78,GBP,2,Completed,DEV-001773,145.185.124.189,DE
7781,1348,2025-05-16 01:35:29,2025-07-16,DXB,ORY,2125.23,GBP,2,Confirmed,DEV-001348,204.93.64.129,GR
7782,1612,2025-04-28 09:56:36,2025-04-29,NCE,TIA,2703.27,GBP,1,Confirmed,DEV-001612,108.209.89.227,AL
7783,1125,2025-10-02 13:25:26,2026-01-12,AUH,HER,1490.31,GBP,4,Confirmed,DEV-001125,12.90.200.33,AE
7784,1516,2025-12-03 22:28:36,2026-03-12,LOS,AMS,1113.79,GBP,1,Confirmed,DEV-001516,188.116.162.17,NL
7785,1018,2026-01-04 15:06:22,2026-06-14,LAX,OTP,1425.85,GBP,4,Completed,DEV-001018,120.92.120.151,ES
7786,1413,2025-04-20 00:09:09,2025-09-15,BCN,LOS,1018.35,GBP,3,Completed,DEV-001413,149.160.10.110,GB
7787,64,2026-02-12 05:23:26,2026-07-14,LAX,VCE,1214.42,GBP,1,Cancelled,DEV-000064,217.25.239.243,ES
7788,276,2025-08-09 14:55:19,2025-08-09,LOS,CDG,1576.98,GBP,1,Pending Review,DEV-FRAUD-005,52.72.91.136,US
7789,1007,2026-05-07 15:05:13,2026-07-12,BCN,MXP,1098.21,GBP,2,Confirmed,DEV-001007,156.19.105.68,RO
7790,1095,2026-03-25 04:42:27,2026-04-01,LAX,TIA,1038.40,GBP,3,Completed,DEV-001095,110.185.65.208,IT
7791,540,2026-05-20 02:57:57,2026-07-20,TIA,BER,549.06,GBP,2,Confirmed,DEV-000540,205.1.28.1,AE
7792,185,2025-04-10 12:32:40,2025-09-28,LOS,ORD,393.30,GBP,1,Confirmed,DEV-SHARED-120,222.230.238.128,IT
7793,1975,2025-03-31 12:50:00,2025-09-22,TIA,MAD,1168.23,GBP,4,Confirmed,DEV-001975,72.111.160.104,US
7794,1514,2026-01-17 16:51:23,2026-02-27,MAN,DXB,371.89,GBP,1,Confirmed,DEV-001514,62.55.255.202,AE
7795,62,2025-06-03 06:42:07,2025-11-17,MXP,LOS,1358.00,GBP,2,Confirmed,DEV-000062,209.219.22.218,US
7796,879,2026-03-15 01:36:56,2026-06-12,LGW,LOS,1229.33,GBP,3,Confirmed,DEV-000879,6.153.181.240,NG
7797,1037,2026-02-21 13:34:20,2026-06-24,FCO,LOS,1636.52,GBP,3,Confirmed,DEV-001037,178.246.147.55,US
7798,695,2025-11-08 20:37:46,2026-03-29,LAX,CDG,1486.55,GBP,2,Confirmed,DEV-000695,62.25.184.99,DE
7799,555,2025-04-30 05:47:28,2025-09-24,LAX,BCN,1819.02,GBP,3,Confirmed,DEV-000555,219.81.177.62,DE
